2024-06-17 12:41:30,614 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,615 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,616 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,616 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,617 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:30,623 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,624 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,625 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,625 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: status_report
2024-06-17 12:41:30,626 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:30,667 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:30,840 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/output.log
2024-06-17 12:41:30,841 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/wandb-summary.json
2024-06-17 12:41:30,919 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,920 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:30,921 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,921 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,922 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:30,926 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
